"click","device","ad_position","user_segment","pages_viewed","time_on_site","topic_match","past_ctr_hi"
0,"mobile","middle","returning",3,35,1,0
0,"desktop","top","returning",9,92,0,0
0,"mobile","top","new",3,57,0,0
0,"desktop","middle","returning",4,136,1,0
1,"mobile","middle","returning",5,59,1,0
0,"desktop","middle","returning",5,75,1,0
0,"desktop","top","new",1,68,1,0
0,"mobile","top","returning",3,91,0,0
0,"desktop","top","new",7,22,1,0
1,"mobile","middle","new",1,68,1,0
0,"mobile","top","new",6,70,0,1
0,"mobile","top","returning",2,151,1,0
0,"mobile","top","new",5,73,1,0
1,"mobile","top","returning",5,60,0,0
0,"mobile","bottom","returning",8,77,1,0
0,"desktop","middle","new",4,60,0,1
0,"mobile","top","new",4,66,0,0
0,"desktop","top","returning",7,59,0,0
0,"mobile","top","new",4,46,0,1
0,"mobile","top","new",6,95,0,0
0,"desktop","middle","new",7,42,1,0
0,"mobile","top","new",4,44,0,0
1,"mobile","middle","returning",6,56,0,1
0,"desktop","middle","returning",4,81,1,0
0,"desktop","top","new",6,75,1,0
1,"desktop","middle","returning",4,66,1,1
1,"desktop","bottom","returning",8,57,0,0
0,"desktop","top","returning",7,52,0,0
0,"desktop","top","new",5,101,1,0
0,"mobile","top","new",1,50,0,0
0,"desktop","middle","new",8,46,0,1
0,"mobile","top","returning",5,50,0,0
0,"mobile","middle","returning",2,52,1,0
0,"desktop","top","returning",5,54,1,0
0,"mobile","top","returning",5,86,0,0
0,"desktop","top","returning",4,99,0,0
1,"mobile","top","returning",7,44,1,0
1,"mobile","middle","returning",3,46,0,0
0,"desktop","bottom","new",5,63,1,0
0,"desktop","bottom","returning",2,78,0,0
1,"mobile","top","returning",6,70,1,0
0,"mobile","middle","returning",6,70,1,0
0,"mobile","top","new",2,63,0,0
0,"mobile","top","returning",4,22,0,0
0,"desktop","bottom","returning",6,121,1,0
0,"mobile","middle","returning",7,114,0,0
1,"desktop","top","returning",6,48,0,0
1,"desktop","bottom","returning",4,87,0,0
0,"mobile","top","returning",9,146,0,0
0,"mobile","top","returning",4,73,0,0
1,"mobile","middle","new",3,84,1,1
0,"mobile","middle","new",4,81,1,0
0,"mobile","middle","returning",8,45,0,0
0,"desktop","middle","returning",4,112,0,1
0,"mobile","top","new",6,42,0,0
1,"desktop","top","returning",8,102,1,1
0,"desktop","bottom","new",4,96,1,0
1,"mobile","middle","new",4,54,1,0
0,"mobile","top","returning",4,147,0,0
0,"desktop","middle","returning",11,58,1,0
0,"mobile","middle","returning",3,90,0,0
1,"mobile","top","returning",6,47,1,1
0,"mobile","middle","returning",7,61,0,0
0,"mobile","top","new",3,48,0,0
0,"desktop","top","new",6,67,0,1
0,"desktop","top","new",7,36,0,0
0,"mobile","bottom","returning",5,47,1,0
1,"desktop","middle","new",3,68,1,1
1,"mobile","top","returning",5,34,0,1
0,"desktop","top","returning",6,116,0,0
0,"mobile","top","returning",4,101,0,0
0,"mobile","top","returning",6,31,0,0
1,"mobile","top","new",5,69,1,1
0,"mobile","middle","new",4,61,0,0
0,"mobile","middle","returning",8,20,0,0
0,"mobile","top","returning",2,76,0,0
0,"mobile","middle","new",6,39,0,0
0,"desktop","top","returning",4,26,0,1
0,"mobile","middle","returning",5,59,0,1
0,"mobile","bottom","new",5,55,0,1
1,"desktop","top","returning",3,36,1,1
0,"mobile","top","returning",4,78,1,0
0,"mobile","bottom","new",4,65,0,0
1,"mobile","middle","returning",7,89,1,0
0,"mobile","bottom","returning",7,85,0,1
1,"desktop","top","new",7,52,1,0
0,"mobile","top","new",7,33,0,1
0,"desktop","top","new",9,112,0,0
1,"desktop","top","returning",11,38,1,1
1,"mobile","middle","returning",4,50,1,0
1,"mobile","top","returning",2,40,0,1
0,"mobile","top","new",6,131,0,0
0,"desktop","middle","new",4,32,0,0
0,"mobile","middle","returning",6,113,1,0
1,"desktop","top","returning",3,129,1,0
0,"mobile","middle","new",6,82,0,0
0,"mobile","middle","new",3,81,0,1
0,"desktop","top","new",9,42,0,1
0,"mobile","top","returning",3,53,0,0
0,"mobile","middle","returning",7,98,0,1
0,"mobile","top","returning",3,62,0,0
1,"desktop","middle","returning",6,154,1,1
0,"mobile","middle","returning",4,181,1,0
0,"mobile","top","returning",6,78,0,0
0,"mobile","middle","returning",8,53,0,0
1,"desktop","top","returning",8,76,0,0
1,"mobile","top","new",5,96,1,0
1,"mobile","middle","returning",3,141,1,0
1,"desktop","top","new",4,53,0,1
1,"mobile","top","returning",9,61,1,0
1,"mobile","top","returning",5,79,0,1
1,"mobile","top","returning",4,74,0,0
0,"mobile","top","returning",6,48,0,1
1,"desktop","top","returning",2,71,1,0
0,"desktop","top","returning",4,58,0,0
1,"desktop","top","new",3,126,1,1
0,"mobile","middle","new",1,65,1,0
1,"desktop","middle","new",6,32,1,1
0,"desktop","middle","returning",4,176,1,0
0,"desktop","bottom","new",5,34,1,0
0,"mobile","bottom","returning",7,36,0,1
0,"mobile","middle","returning",5,77,1,0
1,"desktop","top","new",7,60,1,0
0,"desktop","top","new",3,40,0,0
0,"mobile","top","new",5,66,1,0
0,"mobile","top","returning",3,58,0,0
0,"desktop","top","new",8,28,1,0
0,"mobile","bottom","returning",7,76,1,0
0,"desktop","middle","returning",3,128,1,0
1,"desktop","middle","returning",6,99,1,1
1,"mobile","top","returning",6,105,0,1
0,"desktop","middle","new",6,88,0,0
0,"mobile","middle","new",9,74,1,0
1,"desktop","middle","returning",3,62,1,1
1,"mobile","top","returning",6,36,1,0
0,"mobile","middle","returning",7,41,1,0
1,"desktop","middle","returning",5,70,1,0
0,"mobile","bottom","returning",4,27,1,0
0,"desktop","top","new",6,67,0,0
1,"desktop","top","new",7,51,1,1
0,"mobile","top","returning",3,156,1,1
0,"desktop","middle","returning",5,124,0,0
0,"mobile","top","returning",4,54,1,0
0,"desktop","top","new",5,83,1,0
0,"desktop","middle","returning",8,30,0,0
0,"mobile","middle","new",3,35,1,0
0,"mobile","bottom","returning",5,97,0,0
0,"desktop","bottom","returning",2,71,0,0
0,"mobile","top","returning",4,41,0,0
0,"mobile","middle","returning",5,83,1,0
0,"desktop","top","returning",4,79,0,0
1,"desktop","top","new",4,66,1,1
1,"desktop","top","returning",6,83,1,1
1,"mobile","top","returning",5,44,1,0
0,"desktop","top","new",4,51,0,0
0,"mobile","top","new",3,48,1,0
0,"desktop","middle","new",6,57,0,1
0,"mobile","top","returning",3,81,0,0
1,"desktop","top","returning",7,76,0,1
1,"mobile","top","new",5,21,1,0
1,"desktop","top","returning",6,66,1,0
0,"desktop","middle","returning",2,80,1,0
1,"mobile","top","returning",5,89,1,1
1,"mobile","top","returning",5,175,0,1
1,"mobile","top","returning",9,81,0,0
0,"mobile","middle","returning",7,26,0,1
0,"mobile","middle","new",4,63,0,0
0,"desktop","middle","returning",9,30,1,0
1,"mobile","middle","returning",2,164,0,1
0,"mobile","top","new",6,178,0,0
1,"desktop","middle","returning",6,98,1,1
1,"desktop","bottom","returning",7,42,0,1
0,"mobile","middle","returning",6,48,1,0
0,"mobile","middle","new",5,118,0,0
0,"mobile","top","new",4,38,1,0
1,"mobile","top","returning",2,78,1,1
0,"desktop","top","new",7,72,1,0
1,"mobile","middle","returning",5,131,1,0
0,"desktop","middle","new",4,44,1,0
1,"mobile","top","returning",7,52,1,0
0,"mobile","top","returning",7,102,0,0
0,"mobile","middle","new",6,41,1,0
0,"mobile","top","returning",2,61,1,0
1,"mobile","top","returning",6,74,0,1
1,"mobile","top","new",10,41,1,0
0,"mobile","bottom","returning",2,37,0,1
0,"mobile","middle","new",4,130,1,0
1,"desktop","top","returning",7,62,0,1
0,"mobile","top","returning",5,64,1,0
1,"desktop","top","returning",6,163,0,1
0,"mobile","bottom","returning",6,49,1,0
1,"mobile","top","returning",4,126,0,0
0,"mobile","middle","new",6,31,0,0
0,"mobile","top","returning",5,72,0,0
0,"desktop","middle","new",3,42,0,0
0,"desktop","bottom","returning",2,34,1,0
0,"desktop","middle","returning",5,76,0,0
1,"desktop","top","returning",1,118,1,0
1,"mobile","middle","new",4,77,1,1
0,"desktop","middle","new",5,45,1,0
1,"mobile","top","new",10,39,1,0
0,"mobile","middle","new",1,31,0,0
1,"mobile","middle","new",7,84,0,1
0,"desktop","middle","new",4,57,0,0
0,"mobile","top","new",1,80,1,0
0,"mobile","middle","returning",2,154,0,1
1,"mobile","top","returning",6,99,0,1
0,"desktop","middle","returning",5,20,0,0
0,"desktop","middle","returning",5,43,1,0
0,"mobile","middle","returning",4,79,0,0
1,"desktop","top","returning",5,68,0,0
1,"mobile","top","returning",2,60,1,0
1,"mobile","top","returning",7,33,0,0
1,"mobile","top","new",7,125,1,0
0,"desktop","top","returning",6,55,0,0
0,"mobile","top","returning",3,64,0,1
0,"mobile","top","returning",4,123,0,0
0,"desktop","top","returning",6,31,0,1
0,"desktop","middle","returning",6,49,0,1
0,"mobile","bottom","returning",1,62,1,0
1,"mobile","top","returning",2,37,1,0
0,"desktop","top","returning",3,34,0,0
0,"desktop","top","returning",1,50,1,0
1,"mobile","middle","returning",7,50,1,0
0,"mobile","bottom","returning",4,65,0,0
0,"mobile","middle","new",7,56,0,1
0,"mobile","bottom","returning",5,73,0,0
0,"mobile","middle","new",8,138,1,0
0,"mobile","top","returning",1,161,1,0
0,"desktop","top","returning",4,43,0,0
0,"mobile","top","returning",7,46,0,0
0,"mobile","top","returning",6,65,0,1
0,"mobile","middle","returning",4,145,0,1
0,"mobile","top","returning",8,91,0,0
0,"mobile","middle","returning",4,66,0,0
0,"mobile","middle","new",10,44,0,0
0,"mobile","bottom","new",5,152,1,0
0,"mobile","bottom","returning",3,42,0,0
0,"mobile","top","returning",5,53,1,0
1,"mobile","top","new",6,36,1,0
1,"mobile","top","new",8,69,0,0
0,"desktop","top","returning",7,189,0,0
0,"desktop","middle","new",3,122,0,0
0,"mobile","middle","returning",1,74,0,1
0,"mobile","top","returning",6,71,0,1
0,"desktop","middle","returning",5,33,0,0
0,"desktop","top","returning",8,74,1,0
1,"desktop","top","returning",6,127,1,1
0,"mobile","top","new",8,84,0,0
0,"mobile","middle","new",5,59,0,0
0,"mobile","top","returning",5,97,0,0
1,"mobile","top","new",5,63,0,1
1,"mobile","top","returning",8,66,1,1
0,"desktop","middle","returning",6,87,0,0
0,"desktop","top","new",4,38,0,1
1,"mobile","middle","returning",5,74,0,0
0,"desktop","top","returning",3,31,1,0
0,"mobile","top","returning",1,243,0,1
1,"mobile","top","returning",4,71,0,1
0,"desktop","top","returning",4,33,0,0
0,"desktop","middle","returning",4,37,1,0
1,"mobile","top","returning",7,96,1,0
0,"desktop","middle","returning",2,25,1,0
1,"mobile","middle","returning",4,42,1,1
0,"mobile","top","returning",6,49,1,0
1,"mobile","middle","new",5,43,1,1
0,"mobile","top","new",4,113,1,0
0,"desktop","top","new",7,51,0,1
0,"desktop","middle","new",10,41,0,0
0,"desktop","middle","new",5,95,0,1
1,"desktop","top","returning",5,126,1,1
0,"mobile","middle","new",8,145,0,0
0,"mobile","bottom","returning",6,79,0,0
1,"mobile","top","returning",6,107,0,0
0,"desktop","middle","returning",3,111,1,0
0,"mobile","middle","returning",4,42,0,0
1,"desktop","top","new",2,48,1,1
0,"desktop","middle","new",3,59,0,0
0,"desktop","top","returning",3,69,0,0
0,"desktop","top","returning",7,52,1,0
0,"mobile","middle","returning",2,113,1,1
1,"mobile","middle","new",6,39,1,0
0,"mobile","top","returning",4,34,0,0
0,"desktop","middle","returning",6,116,0,0
0,"mobile","middle","returning",3,100,0,0
0,"mobile","middle","new",7,43,0,1
0,"mobile","top","returning",6,74,0,0
0,"mobile","middle","returning",6,58,1,0
0,"mobile","middle","returning",3,101,1,0
0,"desktop","middle","new",3,49,0,0
0,"desktop","top","returning",2,40,1,0
0,"desktop","middle","returning",4,152,0,0
0,"mobile","middle","new",3,83,1,0
0,"desktop","top","returning",5,71,0,1
0,"mobile","middle","returning",5,144,0,1
0,"mobile","middle","new",6,53,0,0
1,"mobile","top","returning",6,93,1,1
0,"mobile","top","returning",5,44,1,0
1,"mobile","top","new",6,53,1,0
0,"desktop","middle","new",8,135,0,0
1,"mobile","middle","returning",6,45,0,0
1,"mobile","top","returning",7,89,0,1
1,"mobile","top","new",8,42,1,0
1,"mobile","bottom","returning",6,108,0,1
0,"mobile","middle","returning",5,87,0,0
1,"mobile","top","new",6,28,1,0
0,"mobile","top","returning",6,29,0,1
0,"mobile","top","new",5,98,1,0
1,"desktop","top","returning",4,41,0,0
0,"desktop","bottom","returning",6,108,0,0
0,"desktop","middle","new",3,23,1,0
1,"mobile","top","new",4,241,0,0
0,"desktop","top","returning",4,61,0,0
0,"mobile","middle","returning",4,96,1,0
0,"desktop","bottom","returning",4,37,0,0
0,"desktop","middle","returning",10,136,1,0
0,"mobile","middle","new",7,86,0,0
0,"desktop","bottom","new",3,54,1,0
1,"mobile","middle","new",10,14,1,1
1,"mobile","top","returning",4,46,1,0
0,"mobile","middle","returning",5,59,0,0
1,"mobile","top","returning",8,42,0,1
0,"desktop","top","new",7,84,1,0
1,"mobile","bottom","returning",7,20,1,0
1,"mobile","middle","returning",3,71,0,1
0,"desktop","top","new",2,46,0,0
0,"desktop","middle","returning",8,67,0,0
1,"desktop","top","new",5,45,1,1
0,"desktop","top","returning",6,78,0,1
0,"mobile","middle","returning",6,130,1,0
1,"desktop","middle","returning",2,103,0,1
1,"desktop","top","returning",5,35,0,0
1,"mobile","bottom","new",7,70,1,0
1,"desktop","bottom","returning",6,77,0,1
0,"desktop","middle","new",8,71,0,1
1,"mobile","middle","returning",4,130,1,0
1,"desktop","middle","new",5,47,1,0
0,"mobile","top","returning",5,55,0,1
0,"mobile","bottom","new",4,54,1,0
1,"mobile","top","returning",4,73,0,0
0,"mobile","middle","returning",3,46,1,0
0,"desktop","bottom","returning",4,54,0,0
0,"mobile","top","returning",2,183,1,0
0,"mobile","top","new",2,149,1,0
0,"desktop","top","returning",4,89,1,0
0,"desktop","middle","new",2,56,0,0
0,"desktop","middle","returning",10,62,0,0
0,"mobile","middle","returning",6,42,0,0
1,"desktop","top","new",7,45,0,0
0,"mobile","top","returning",4,119,1,0
0,"desktop","top","returning",2,100,0,0
0,"desktop","bottom","new",4,25,1,0
0,"desktop","top","new",7,81,0,0
0,"desktop","top","new",7,193,0,0
0,"desktop","top","new",3,57,1,0
0,"desktop","top","new",1,72,0,0
0,"desktop","middle","new",4,86,0,0
1,"mobile","middle","returning",4,64,0,1
1,"mobile","top","new",7,45,0,0
1,"mobile","bottom","returning",4,45,1,1
1,"mobile","top","returning",2,79,1,0
0,"desktop","middle","returning",6,39,0,0
1,"mobile","top","returning",4,124,1,0
1,"mobile","bottom","returning",6,88,1,0
1,"desktop","top","returning",5,95,1,0
0,"desktop","top","new",4,75,1,0
1,"mobile","middle","returning",6,97,0,1
1,"mobile","top","returning",6,220,0,0
0,"desktop","top","returning",3,81,0,0
1,"mobile","middle","returning",4,55,1,1
0,"mobile","top","new",7,50,0,0
0,"mobile","top","returning",4,170,1,0
0,"desktop","top","returning",2,60,0,1
0,"mobile","top","new",3,79,1,0
0,"mobile","middle","new",7,48,0,0
0,"mobile","middle","returning",4,41,1,0
0,"desktop","bottom","new",5,50,0,0
0,"desktop","top","returning",8,79,0,1
1,"desktop","top","returning",7,26,0,0
0,"mobile","middle","returning",5,48,1,0
0,"mobile","middle","returning",4,74,0,0
0,"mobile","bottom","returning",6,43,0,0
0,"desktop","bottom","new",4,91,0,0
1,"mobile","middle","returning",5,63,1,0
1,"mobile","top","returning",7,39,0,1
0,"mobile","middle","returning",4,96,0,1
0,"desktop","top","new",7,74,0,0
0,"desktop","middle","returning",7,71,1,0
0,"mobile","middle","returning",6,130,1,0
0,"desktop","middle","returning",6,32,1,0
1,"mobile","top","returning",4,15,0,0
0,"desktop","bottom","new",7,168,0,0
0,"desktop","middle","returning",6,78,0,0
0,"desktop","middle","new",1,71,1,0
0,"mobile","top","new",6,61,0,1
1,"mobile","middle","returning",6,103,1,0
0,"mobile","middle","new",6,116,0,0
0,"mobile","top","returning",5,32,0,1
1,"mobile","middle","returning",6,43,1,0
0,"mobile","middle","returning",4,169,1,0
1,"desktop","top","new",8,38,0,1
0,"desktop","top","returning",6,51,0,0
0,"desktop","middle","returning",4,109,0,0
0,"mobile","middle","new",7,49,1,0
1,"mobile","top","returning",8,151,0,1
1,"desktop","top","new",3,53,0,1
0,"desktop","bottom","new",3,49,1,0
1,"mobile","top","returning",3,95,0,0
0,"mobile","bottom","new",1,27,0,0
0,"mobile","top","new",5,66,0,0
0,"mobile","middle","new",2,53,0,1
1,"mobile","middle","new",7,113,1,0
0,"mobile","top","new",6,39,0,1
1,"mobile","top","new",4,52,0,1
1,"desktop","top","returning",3,80,0,1
0,"desktop","top","new",6,68,1,0
0,"mobile","top","returning",6,49,0,0
0,"mobile","top","new",4,33,1,0
1,"mobile","top","new",8,52,1,1
0,"desktop","middle","returning",1,101,0,0
0,"desktop","top","returning",5,187,1,0
0,"mobile","bottom","returning",5,72,1,0
0,"mobile","middle","returning",6,30,1,0
0,"desktop","top","new",3,33,0,0
0,"mobile","bottom","returning",7,56,1,0
1,"mobile","bottom","returning",4,66,0,0
0,"desktop","middle","returning",7,54,0,0
1,"mobile","top","returning",4,65,1,0
1,"mobile","top","new",3,199,1,1
0,"desktop","top","returning",2,38,0,1
0,"desktop","bottom","returning",7,43,1,0
1,"desktop","middle","returning",5,100,0,0
1,"mobile","top","returning",2,82,1,1
0,"mobile","middle","returning",5,76,0,0
0,"desktop","top","returning",3,225,1,0
0,"desktop","top","new",2,54,0,1
0,"desktop","top","returning",6,49,0,0
0,"mobile","top","returning",4,138,0,0
0,"desktop","top","returning",3,32,0,0
1,"desktop","middle","returning",7,48,1,0
0,"mobile","top","new",5,101,1,0
1,"mobile","middle","returning",6,67,0,1
1,"desktop","bottom","returning",8,90,0,0
0,"mobile","top","returning",5,96,0,0
1,"desktop","middle","new",2,86,0,0
0,"mobile","top","new",6,94,0,0
0,"mobile","bottom","returning",8,48,1,0
1,"mobile","middle","returning",4,59,0,1
0,"mobile","top","new",10,84,0,1
0,"mobile","middle","returning",5,101,0,1
0,"desktop","bottom","returning",6,343,0,0
1,"desktop","top","new",6,88,1,0
0,"mobile","middle","returning",7,48,0,0
0,"mobile","bottom","new",3,72,0,0
0,"desktop","middle","new",8,35,0,0
0,"desktop","top","new",8,97,1,0
0,"desktop","top","returning",8,79,1,0
0,"desktop","top","new",6,84,0,0
0,"desktop","top","returning",1,114,0,0
0,"mobile","bottom","returning",5,78,1,0
1,"mobile","middle","returning",6,53,0,1
1,"desktop","top","new",7,117,1,1
0,"desktop","top","returning",6,62,1,0
0,"mobile","middle","returning",8,35,0,0
0,"desktop","bottom","new",7,77,1,0
0,"mobile","top","returning",5,46,0,0
0,"mobile","middle","returning",4,99,0,0
0,"desktop","middle","returning",3,155,0,0
0,"desktop","middle","returning",8,42,1,0
0,"desktop","top","new",6,50,0,0
0,"mobile","middle","new",8,39,0,1
0,"mobile","top","returning",1,34,0,0
0,"mobile","bottom","returning",4,48,0,1
0,"mobile","top","returning",1,23,1,0
1,"mobile","top","returning",6,75,0,0
0,"mobile","top","new",7,79,1,0
1,"mobile","top","returning",3,67,1,1
0,"desktop","middle","returning",7,81,0,1
0,"desktop","middle","new",7,92,0,0
0,"mobile","bottom","new",7,46,0,0
0,"mobile","top","new",3,93,0,1
0,"mobile","middle","new",4,84,1,0
0,"mobile","middle","returning",7,61,0,0
0,"desktop","top","new",5,114,0,0
0,"mobile","top","new",8,107,0,1
0,"desktop","bottom","returning",7,38,0,1
0,"desktop","middle","returning",7,92,0,0
0,"mobile","bottom","returning",3,18,0,1
1,"mobile","top","returning",7,42,0,1
1,"desktop","top","returning",5,38,1,1
0,"mobile","top","new",8,105,0,0
0,"mobile","bottom","returning",3,118,1,0
0,"mobile","middle","new",5,66,0,1
1,"desktop","middle","returning",6,43,1,1
0,"desktop","top","returning",6,101,1,0
0,"desktop","top","new",4,66,1,0
0,"mobile","middle","new",9,31,0,0
0,"mobile","top","new",6,109,0,0
0,"desktop","top","new",3,106,1,0
0,"mobile","top","returning",1,76,1,0
1,"mobile","middle","new",5,127,1,0
